customer_id,subscription_id,subscription_start_date,subscription_end_date,subscription_cost,monthly_charges,num_support_calls,support_calls_per_day,referral_code,avg_monthly_transactions,avg_transactions_per_day,tenure_days,was_referred,churned
C00875,S00875,2023-04-19,2026-06-15,104,104.02,3,0.0026,,29,0.9667,1153,0,1
C00876,S00876,2020-12-27,2024-07-25,133,133.36,2,0.0015,,17,0.5667,1306,0,1
C00877,S00877,2023-08-26,2026-08-07,60,60.34,1,0.0009,,47,1.5667,1077,0,1
C00878,S00878,2022-01-13,,59,58.91,4,0.0028,,13,0.4333,1413,0,0
C00879,S00879,2021-10-25,2026-08-18,101,101.22,2,0.0011,,31,1.0333,1758,0,1
C00880,S00880,2024-01-24,2026-05-30,94,94.1,1,0.0012,,24,0.8,857,0,1
C00881,S00881,2022-03-26,,62,61.55,0,0.0,,28,0.9333,778,0,0
C00882,S00882,2020-05-15,2021-05-11,82,82.11,1,0.0028,,18,0.6,361,0,1
C00883,S00883,2021-01-15,,68,68.11,0,0.0,REF767,33,1.1,1764,1,0
C00884,S00884,2022-06-10,,104,104.34,0,0.0,,19,0.6333,1647,0,0
C00885,S00885,2020-12-11,,63,62.91,1,0.0008,REF947,46,1.5333,1288,1,0
C00886,S00886,2020-09-04,,95,95.17,1,0.0008,,19,0.6333,1207,0,0
C00887,S00887,2021-03-21,,84,84.14,2,0.0048,,23,0.7667,416,0,0
C00888,S00888,2022-02-04,2026-08-04,91,91.23,4,0.0024,,35,1.1667,1642,0,1
C00889,S00889,2020-05-19,2020-10-26,114,114.45,1,0.0062,REF526,16,0.5333,160,1,1
C00890,S00890,2022-02-20,,84,84.28,1,0.0009,,13,0.4333,1134,0,0
C00891,S00891,2022-12-26,,45,45.0,2,0.004,REF331,29,0.9667,501,1,0
C00892,S00892,2021-11-15,2024-03-14,74,73.77,2,0.0024,,35,1.1667,850,0,1
C00893,S00893,2022-11-07,2023-06-20,95,95.29,1,0.0044,,23,0.7667,225,0,1
C00894,S00894,2022-08-17,2023-06-07,89,89.23,5,0.017,REF115,21,0.7,294,1,1
C00895,S00895,2022-01-14,2023-12-30,83,83.48,2,0.0028,,42,1.4,715,0,1
C00896,S00896,2024-01-01,2026-01-22,114,114.3,2,0.0027,,22,0.7333,752,0,1
C00897,S00897,2022-07-06,,88,88.18,1,0.0006,,42,1.4,1593,0,0
C00898,S00898,2023-04-22,2026-04-25,107,106.82,1,0.0009,,16,0.5333,1099,0,1
C00899,S00899,2022-08-19,,78,78.06,1,0.0088,REF491,34,1.1333,114,1,0
C00900,S00900,2023-12-08,,67,67.05,0,0.0,REF203,19,0.6333,1679,1,0
C00901,S00901,2021-10-08,,96,95.77,1,0.0009,,25,0.8333,1122,0,0
C00902,S00902,2020-10-11,,68,67.93,2,0.0013,REF680,41,1.3667,1502,1,0
C00903,S00903,2020-09-29,2025-04-23,65,64.55,1,0.0006,,8,0.2667,1667,0,1
C00904,S00904,2024-01-29,,94,94.29,2,0.0021,REF821,58,1.9333,952,1,0
C00905,S00905,2023-04-12,,62,61.7,0,0.0,,29,0.9667,371,0,0
C00906,S00906,2021-04-02,,76,76.01,0,0.0,,32,1.0667,839,0,0
C00907,S00907,2021-11-02,,91,91.31,2,0.0016,,45,1.5,1254,0,0
C00908,S00908,2020-02-21,,83,83.48,1,0.0085,,40,1.3333,117,0,0
C00909,S00909,2023-11-30,2028-08-01,91,91.39,2,0.0012,,49,1.6333,1706,0,1
C00910,S00910,2021-10-16,,77,76.54,2,0.003,REF199,34,1.1333,671,1,0
C00911,S00911,2021-07-30,,72,72.21,1,0.0008,REF564,25,0.8333,1207,1,0
C00912,S00912,2021-01-04,2025-11-06,84,83.92,3,0.0017,REF582,18,0.6,1767,1,1
C00913,S00913,2020-05-03,2024-08-15,105,105.29,1,0.0006,REF379,15,0.5,1565,1,1
C00914,S00914,2023-02-17,2026-10-28,112,111.81,2,0.0015,REF296,26,0.8667,1349,1,1
C00915,S00915,2020-11-30,2022-07-02,87,86.71,4,0.0069,,27,0.9,579,0,1
C00916,S00916,2020-05-10,2023-01-08,109,108.94,4,0.0041,,27,0.9,973,0,1
C00917,S00917,2024-01-07,2026-07-27,90,89.83,1,0.0011,REF741,27,0.9,932,1,1
C00918,S00918,2022-04-02,2026-07-10,112,111.85,2,0.0013,,36,1.2,1560,0,1
C00919,S00919,2020-04-25,,86,85.66,1,0.0078,,28,0.9333,129,0,0
C00920,S00920,2021-03-10,2021-06-18,101,100.72,2,0.02,,36,1.2,100,0,1
C00921,S00921,2022-04-10,2022-12-31,83,83.47,3,0.0113,,22,0.7333,265,0,1
C00922,S00922,2020-11-06,,89,88.95,4,0.0023,,26,0.8667,1726,0,0
C00923,S00923,2024-01-25,2026-10-21,87,87.18,2,0.002,,39,1.3,1000,0,1
C00924,S00924,2023-08-06,,75,74.69,0,0.0,REF302,29,0.9667,1277,1,0
C00925,S00925,2023-08-21,2024-04-01,105,104.99,0,0.0,,3,0.1,224,0,1
C00926,S00926,2022-02-12,2022-05-06,110,109.55,2,0.0241,,22,0.7333,83,0,1
C00927,S00927,2024-01-22,2027-04-27,77,76.9,4,0.0034,REF128,14,0.4667,1191,1,1
C00928,S00928,2021-05-03,,72,71.57,5,0.0039,,26,0.8667,1287,0,0
C00929,S00929,2022-04-13,2024-06-24,83,83.45,1,0.0012,,12,0.4,803,0,1
C00930,S00930,2023-01-24,,58,57.66,1,0.0049,REF642,38,1.2667,204,1,0
C00931,S00931,2022-01-27,2024-07-26,75,74.85,1,0.0011,,35,1.1667,911,0,1
C00932,S00932,2023-07-03,2026-09-17,79,79.34,1,0.0009,,25,0.8333,1172,0,1
C00933,S00933,2020-06-04,,105,104.91,2,0.0046,,41,1.3667,431,0,0
C00934,S00934,2021-10-25,2023-05-31,52,51.97,2,0.0034,REF160,35,1.1667,583,1,1
C00935,S00935,2023-05-29,,88,88.26,1,0.0007,,32,1.0667,1359,0,0
C00936,S00936,2020-09-30,,66,65.92,2,0.0047,,49,1.6333,429,0,0
C00937,S00937,2021-07-31,2022-03-20,94,93.7,0,0.0,,27,0.9,232,0,1
C00938,S00938,2024-01-31,,96,95.57,4,0.0035,REF378,29,0.9667,1152,1,0
C00939,S00939,2022-07-09,2022-10-17,117,117.05,4,0.04,,16,0.5333,100,0,1
C00940,S00940,2021-06-22,2023-09-15,62,61.68,1,0.0012,,19,0.6333,815,0,1
C00941,S00941,2021-06-28,2024-05-14,67,67.3,3,0.0029,,32,1.0667,1051,0,1
C00942,S00942,2020-11-04,2021-04-25,109,108.51,3,0.0174,REF178,35,1.1667,172,1,1
C00943,S00943,2023-01-07,,51,50.84,0,0.0,,30,1.0,1196,0,0
C00944,S00944,2020-06-03,2024-07-02,82,81.72,0,0.0,,29,0.9667,1490,0,1
C00945,S00945,2020-11-08,,104,103.5,5,0.0029,,29,0.9667,1753,0,0
C00946,S00946,2020-07-04,2021-12-09,121,120.66,1,0.0019,REF594,9,0.3,523,1,1
C00947,S00947,2023-02-04,2024-10-25,96,95.68,2,0.0032,,31,1.0333,629,0,1
C00948,S00948,2023-11-15,2026-12-24,71,70.55,2,0.0018,,27,0.9,1135,0,1
C00949,S00949,2020-05-10,2023-05-17,100,100.28,3,0.0027,,29,0.9667,1102,0,1
C00950,S00950,2023-11-20,,105,105.06,2,0.0018,REF295,45,1.5,1120,1,0
C00951,S00951,2023-10-06,2025-06-04,98,97.78,1,0.0016,,15,0.5,607,0,1
C00952,S00952,2022-01-31,2022-07-07,71,71.2,2,0.0127,REF335,27,0.9,157,1,1
C00953,S00953,2020-02-25,2020-06-07,102,101.67,0,0.0,,18,0.6,103,0,1
C00954,S00954,2022-11-04,,75,74.83,1,0.0006,,35,1.1667,1795,0,0
C00955,S00955,2022-02-25,2024-04-02,83,83.29,3,0.0039,,19,0.6333,767,0,1
C00956,S00956,2023-06-02,2025-09-17,85,85.39,2,0.0024,,28,0.9333,838,0,1
C00957,S00957,2021-03-18,,66,66.28,0,0.0,,27,0.9,1149,0,0
C00958,S00958,2022-04-16,2023-06-07,70,70.38,1,0.0024,,24,0.8,417,0,1
C00959,S00959,2023-08-30,2025-08-23,75,74.51,4,0.0055,REF459,19,0.6333,724,1,1
C00960,S00960,2022-09-27,,75,74.69,1,0.0012,REF538,42,1.4,819,1,0
C00961,S00961,2022-08-27,2023-04-09,119,118.8,0,0.0,,23,0.7667,225,0,1
C00962,S00962,2023-12-21,2027-01-03,91,91.31,3,0.0027,,34,1.1333,1109,0,1
C00963,S00963,2022-01-04,2023-02-05,58,57.94,4,0.0101,,36,1.2,397,0,1
C00964,S00964,2020-09-15,,89,88.9,3,0.0462,REF746,38,1.2667,65,1,0
C00965,S00965,2024-01-04,2027-02-17,111,110.67,4,0.0035,,18,0.6,1140,0,1
C00966,S00966,2020-07-27,2022-03-01,64,63.87,1,0.0017,,17,0.5667,582,0,1
C00967,S00967,2022-04-06,2025-11-05,85,84.65,0,0.0,,8,0.2667,1309,0,1
C00968,S00968,2023-02-03,2025-10-23,82,82.33,3,0.003,,17,0.5667,993,0,1
C00969,S00969,2023-03-26,2023-07-14,70,70.33,3,0.0273,,30,1.0,110,0,1
C00970,S00970,2022-11-20,2026-05-11,80,80.05,1,0.0008,,23,0.7667,1268,0,1
C00971,S00971,2021-09-30,,67,66.84,0,0.0,,32,1.0667,130,0,0
C00972,S00972,2020-10-05,2022-06-02,105,105.47,2,0.0033,REF938,32,1.0667,605,1,1
C00973,S00973,2020-02-27,2023-08-03,58,57.82,1,0.0008,,14,0.4667,1253,0,1
C00974,S00974,2021-03-29,2023-04-30,131,130.99,3,0.0039,,52,1.7333,762,0,1
C00975,S00975,2023-12-29,,110,110.1,3,0.0041,,29,0.9667,729,0,0
C00976,S00976,2022-10-24,2024-01-11,79,78.54,1,0.0023,,42,1.4,444,0,1
C00977,S00977,2021-09-02,2023-12-13,103,102.57,3,0.0036,,24,0.8,832,0,1
C00978,S00978,2022-01-11,2023-08-03,75,75.09,2,0.0035,REF642,31,1.0333,569,1,1
C00979,S00979,2021-05-16,,91,91.39,2,0.0012,,48,1.6,1706,0,0
C00980,S00980,2023-09-02,,106,106.41,0,0.0,,34,1.1333,1256,0,0
C00981,S00981,2021-11-11,2026-05-10,124,123.69,2,0.0012,,20,0.6667,1641,0,1
C00982,S00982,2023-06-09,2025-03-16,70,70.48,4,0.0062,,15,0.5,646,0,1
C00983,S00983,2020-03-17,2024-11-24,63,63.18,1,0.0006,,19,0.6333,1713,0,1
C00984,S00984,2021-12-31,,66,65.67,0,0.0,REF535,27,0.9,546,1,0
C00985,S00985,2022-06-23,2024-02-10,42,41.58,3,0.005,,14,0.4667,597,0,1
C00986,S00986,2022-09-27,,97,96.97,2,0.0035,,24,0.8,579,0,0
C00987,S00987,2020-02-05,2023-01-25,80,80.34,1,0.0009,REF624,34,1.1333,1085,1,1
C00988,S00988,2022-08-23,2025-09-21,83,82.51,2,0.0018,REF550,28,0.9333,1125,1,1
C00989,S00989,2023-06-12,2023-12-02,126,125.72,0,0.0,,21,0.7,173,0,1
C00990,S00990,2020-05-18,2023-03-19,73,73.2,2,0.0019,,32,1.0667,1035,0,1
C00991,S00991,2021-05-11,2026-01-22,53,53.11,5,0.0029,,34,1.1333,1717,0,1
C00992,S00992,2021-09-30,2023-11-07,136,136.41,3,0.0039,,51,1.7,768,0,1
C00993,S00993,2021-01-16,2024-07-16,107,107.38,3,0.0023,,24,0.8,1277,0,1
C00994,S00994,2021-10-21,2024-12-24,98,97.94,0,0.0,,29,0.9667,1160,0,1
C00995,S00995,2023-09-01,,83,82.78,4,0.0023,REF105,23,0.7667,1765,1,0
C00996,S00996,2023-09-08,2026-11-29,62,61.74,4,0.0034,,35,1.1667,1178,0,1
C00997,S00997,2022-06-20,2024-11-15,110,110.13,1,0.0011,,22,0.7333,879,0,1
C00998,S00998,2023-08-20,2023-11-10,101,101.47,2,0.0244,,15,0.5,82,0,1
C00999,S00999,2023-05-07,,62,62.41,3,0.0021,REF543,44,1.4667,1458,1,0
C01000,S01000,2020-03-27,2022-01-05,98,97.92,1,0.0015,,34,1.1333,649,0,1
C01001,S01001,2021-08-03,2026-02-27,108,108.33,4,0.0024,,46,1.5333,1669,0,1
C01002,S01002,2023-06-21,,114,113.85,1,0.0021,REF768,31,1.0333,485,1,0
C01003,S01003,2021-10-25,,112,112.42,2,0.0024,,16,0.5333,820,0,0
C01004,S01004,2022-07-06,2026-08-16,82,82.04,3,0.002,,41,1.3667,1502,0,1
C01005,S01005,2021-09-10,2022-07-31,108,108.07,2,0.0062,,22,0.7333,324,0,1
C01006,S01006,2020-01-25,2021-07-17,62,61.71,1,0.0019,,27,0.9,539,0,1
C01007,S01007,2022-04-27,2026-04-03,100,100.45,2,0.0014,,33,1.1,1437,0,1
C01008,S01008,2021-07-26,2023-03-30,87,86.53,7,0.0114,,18,0.6,612,0,1
C01009,S01009,2023-03-06,,89,88.88,0,0.0,,18,0.6,1726,0,0
C01010,S01010,2023-08-25,2026-05-16,142,142.24,2,0.002,REF870,24,0.8,995,1,1
C01011,S01011,2020-06-05,2024-07-09,115,114.73,0,0.0,,17,0.5667,1495,0,1
C01012,S01012,2021-06-21,2024-03-29,94,93.63,2,0.002,REF182,31,1.0333,1012,1,1
C01013,S01013,2021-08-12,2021-12-28,74,73.6,2,0.0145,,19,0.6333,138,0,1
C01014,S01014,2022-10-11,,89,89.01,0,0.0,REF712,39,1.3,1471,1,0
C01015,S01015,2021-08-17,2023-10-16,30,29.87,2,0.0025,,27,0.9,790,0,1
C01016,S01016,2022-04-28,,91,91.19,5,0.0068,,24,0.8,734,0,0
C01017,S01017,2023-09-24,,91,90.79,0,0.0,,49,1.6333,1341,0,0
C01018,S01018,2022-06-03,2023-12-04,106,105.63,0,0.0,,24,0.8,549,0,1
C01019,S01019,2020-05-27,,99,99.12,2,0.0025,REF199,21,0.7,804,1,0
C01020,S01020,2021-12-22,2025-01-13,97,96.87,2,0.0018,REF127,12,0.4,1118,1,1
C01021,S01021,2023-08-22,,102,101.89,0,0.0,,27,0.9,1092,0,0
C01022,S01022,2021-12-24,,60,59.55,1,0.0008,REF141,46,1.5333,1327,1,0
C01023,S01023,2024-01-14,,59,59.08,2,0.0099,,31,1.0333,203,0,0
C01024,S01024,2023-09-15,2028-08-06,64,63.65,1,0.0006,,37,1.2333,1787,0,1
C01025,S01025,2021-01-30,,73,73.25,0,0.0,REF206,22,0.7333,1118,1,0
C01026,S01026,2021-09-12,,74,73.85,1,0.0009,,31,1.0333,1135,0,0
C01027,S01027,2020-10-04,,89,88.83,2,0.0013,,23,0.7667,1595,0,0
C01028,S01028,2020-10-14,,46,45.93,4,0.0044,,23,0.7667,913,0,0
C01029,S01029,2021-07-05,2021-10-25,118,117.73,1,0.0089,,23,0.7667,112,0,1
C01030,S01030,2021-09-21,2022-07-09,125,124.85,1,0.0034,,23,0.7667,291,0,1
C01031,S01031,2021-06-09,2026-02-11,95,94.87,2,0.0012,REF175,38,1.2667,1708,1,1
C01032,S01032,2023-01-04,,25,25.0,1,0.0006,,23,0.7667,1777,0,0
C01033,S01033,2020-08-15,2021-03-08,86,86.45,3,0.0146,,22,0.7333,205,0,1
C01034,S01034,2021-12-13,2025-05-17,46,45.71,2,0.0016,REF619,17,0.5667,1251,1,1
C01035,S01035,2023-08-26,2026-12-17,90,89.75,4,0.0033,,52,1.7333,1209,0,1
C01036,S01036,2023-01-03,2023-12-16,132,131.73,1,0.0029,,41,1.3667,347,0,1
C01037,S01037,2020-11-02,2024-10-01,25,25.0,1,0.0007,,24,0.8,1429,0,1
C01038,S01038,2020-12-25,2023-05-03,77,77.44,2,0.0023,REF927,10,0.3333,859,1,1
C01039,S01039,2023-10-21,2025-01-24,117,117.27,4,0.0087,,8,0.2667,461,0,1
C01040,S01040,2022-05-24,2025-03-23,93,92.77,2,0.0019,,34,1.1333,1034,0,1
C01041,S01041,2023-08-12,2028-02-01,92,91.55,2,0.0012,,23,0.7667,1634,0,1
C01042,S01042,2023-07-20,2024-09-29,141,141.02,1,0.0023,,34,1.1333,437,0,1
C01043,S01043,2021-10-24,2024-12-03,115,114.55,5,0.0044,,31,1.0333,1136,0,1
C01044,S01044,2022-03-04,,83,82.95,5,0.0037,,14,0.4667,1334,0,0
C01045,S01045,2021-07-06,2024-08-26,107,107.41,3,0.0026,,35,1.1667,1147,0,1
C01046,S01046,2022-08-13,,98,97.59,1,0.0008,,39,1.3,1191,0,0
C01047,S01047,2022-09-01,2026-04-15,129,128.72,0,0.0,,20,0.6667,1322,0,1
C01048,S01048,2022-10-15,2024-01-24,121,120.99,2,0.0043,,26,0.8667,466,0,1
C01049,S01049,2023-07-15,,37,37.06,2,0.0085,,39,1.3,236,0,0
C01050,S01050,2023-01-14,2027-12-01,94,94.43,1,0.0006,,25,0.8333,1782,0,1
C01051,S01051,2020-06-01,2022-02-07,108,107.81,0,0.0,,49,1.6333,616,0,1
C01052,S01052,2021-06-09,,79,79.13,2,0.0012,REF783,33,1.1,1710,1,0
C01053,S01053,2022-05-04,,71,70.7,2,0.0038,,32,1.0667,527,0,0
C01054,S01054,2022-07-29,,95,94.61,4,0.0077,,30,1.0,522,0,0
C01055,S01055,2023-07-20,,103,103.31,2,0.0194,,26,0.8667,103,0,0
C01056,S01056,2021-09-16,2023-12-23,64,63.6,2,0.0024,,15,0.5,828,0,1
C01057,S01057,2023-05-17,2028-01-15,103,103.34,1,0.0006,,29,0.9667,1704,0,1
C01058,S01058,2021-08-09,2026-01-11,36,35.81,1,0.0006,,15,0.5,1616,0,1
C01059,S01059,2020-08-07,2022-03-20,73,73.1,2,0.0034,,32,1.0667,590,0,1
C01060,S01060,2021-12-13,2024-01-18,79,78.92,2,0.0026,REF757,20,0.6667,766,1,1
C01061,S01061,2020-08-11,2023-12-19,89,89.17,2,0.0016,,35,1.1667,1225,0,1
C01062,S01062,2021-09-03,2026-05-21,44,44.03,1,0.0006,,18,0.6,1721,0,1
C01063,S01063,2020-12-29,,75,75.49,2,0.0018,,19,0.6333,1111,0,0
C01064,S01064,2020-02-08,,55,54.56,0,0.0,,47,1.5667,408,0,0
C01065,S01065,2022-09-22,,135,134.55,2,0.0029,REF205,26,0.8667,679,1,0
C01066,S01066,2023-01-17,,75,74.72,1,0.0008,,27,0.9,1319,0,0
C01067,S01067,2020-07-16,2020-10-24,112,112.48,4,0.04,REF943,21,0.7,100,1,1
C01068,S01068,2022-05-26,2025-06-02,54,54.25,3,0.0027,,28,0.9333,1103,0,1
C01069,S01069,2022-01-23,2025-11-21,101,101.35,0,0.0,,34,1.1333,1398,0,1
C01070,S01070,2020-07-25,,67,66.62,1,0.0015,,7,0.2333,662,0,0
C01071,S01071,2022-07-01,2025-03-24,88,88.34,3,0.003,,20,0.6667,997,0,1
C01072,S01072,2021-01-26,2024-08-26,83,83.3,2,0.0015,,48,1.6,1308,0,1
C01073,S01073,2023-05-18,2026-05-17,80,80.5,1,0.0009,,32,1.0667,1095,0,1
C01074,S01074,2022-07-05,,69,68.81,0,0.0,REF552,17,0.5667,102,1,0
C01075,S01075,2020-06-16,,110,110.38,1,0.0009,,41,1.3667,1078,0,0
C01076,S01076,2022-02-16,2023-05-23,103,103.05,0,0.0,,44,1.4667,461,0,1
C01077,S01077,2020-06-24,2024-03-02,79,79.47,4,0.003,REF128,18,0.6,1347,1,1
C01078,S01078,2022-12-21,2024-05-18,97,97.46,4,0.0078,,39,1.3,514,0,1
C01079,S01079,2021-03-22,2026-01-17,84,84.21,0,0.0,REF677,44,1.4667,1762,1,1
C01080,S01080,2022-01-03,2022-09-24,77,76.55,4,0.0152,REF733,7,0.2333,264,1,1
C01081,S01081,2022-11-10,,109,109.33,0,0.0,,21,0.7,1609,0,0
C01082,S01082,2023-06-20,2023-10-17,47,46.75,2,0.0168,REF460,4,0.1333,119,1,1
C01083,S01083,2022-02-07,2025-07-09,98,97.76,0,0.0,,34,1.1333,1248,0,1
C01084,S01084,2020-04-26,2022-03-01,84,83.59,1,0.0015,,24,0.8,674,0,1
C01085,S01085,2021-01-23,,79,79.07,1,0.0025,,27,0.9,399,0,0
C01086,S01086,2022-07-08,2023-09-20,140,139.83,4,0.0091,,31,1.0333,439,0,1
C01087,S01087,2020-03-03,2020-07-08,96,95.5,0,0.0,,11,0.3667,127,0,1
C01088,S01088,2021-07-11,2022-04-28,101,101.29,1,0.0034,,9,0.3,291,0,1
C01089,S01089,2021-04-30,,86,85.97,1,0.0013,,13,0.4333,742,0,0
C01090,S01090,2021-04-05,2022-03-04,92,92.13,3,0.009,,50,1.6667,333,0,1
C01091,S01091,2023-12-01,2028-09-09,86,86.49,2,0.0011,,48,1.6,1744,0,1
C01092,S01092,2023-11-16,,72,72.16,1,0.0007,,40,1.3333,1497,0,0
C01093,S01093,2023-09-07,2026-02-04,119,119.45,3,0.0034,REF743,30,1.0,881,1,1
C01094,S01094,2023-07-19,2024-02-29,114,114.39,3,0.0133,REF723,47,1.5667,225,1,1
C01095,S01095,2023-09-02,2028-07-12,78,78.01,3,0.0017,REF622,51,1.7,1775,1,1
C01096,S01096,2020-10-02,2024-05-15,60,60.27,2,0.0015,,20,0.6667,1321,0,1
C01097,S01097,2021-08-13,2022-08-26,90,90.15,0,0.0,,12,0.4,378,0,1
C01098,S01098,2020-03-27,2020-08-27,120,119.7,0,0.0,,32,1.0667,153,0,1
C01099,S01099,2023-04-10,,100,100.36,5,0.0044,,15,0.5,1138,0,0
C01100,S01100,2023-07-24,2023-12-01,77,77.38,3,0.0231,,19,0.6333,130,0,1
C01101,S01101,2020-02-13,2023-03-17,83,82.63,3,0.0027,,19,0.6333,1128,0,1
C01102,S01102,2020-09-10,2022-12-18,80,80.06,1,0.0012,REF408,20,0.6667,829,1,1
C01103,S01103,2020-09-10,2025-01-18,89,88.86,2,0.0013,,30,1.0,1591,0,1
C01104,S01104,2023-10-24,,84,84.28,1,0.0014,,41,1.3667,724,0,0
C01105,S01105,2023-03-31,,118,117.68,0,0.0,,23,0.7667,839,0,0
C01106,S01106,2021-02-19,,60,60.36,1,0.001,,37,1.2333,1009,0,0
C01107,S01107,2020-03-09,2025-01-12,101,101.46,1,0.0006,,21,0.7,1770,0,1
C01108,S01108,2021-09-09,2025-03-14,83,83.18,2,0.0016,REF997,30,1.0,1282,1,1
C01109,S01109,2022-05-26,2025-10-01,107,107.44,0,0.0,,26,0.8667,1224,0,1
C01110,S01110,2020-03-08,,100,100.31,0,0.0,,42,1.4,599,0,0
C01111,S01111,2021-12-04,,84,83.82,0,0.0,,19,0.6333,900,0,0
C01112,S01112,2022-03-17,2023-04-19,108,107.5,0,0.0,,16,0.5333,398,0,1
C01113,S01113,2024-01-11,,71,70.54,2,0.0027,REF660,35,1.1667,741,1,0
C01114,S01114,2020-10-10,,78,78.14,1,0.0007,REF515,16,0.5333,1490,1,0
C01115,S01115,2020-10-02,2021-05-23,100,100.0,4,0.0172,,35,1.1667,233,0,1
C01116,S01116,2021-10-08,,78,77.83,3,0.0086,REF788,32,1.0667,347,1,0
C01117,S01117,2021-04-24,2024-04-07,121,121.05,0,0.0,,19,0.6333,1079,0,1
C01118,S01118,2023-10-11,,102,101.91,2,0.0014,REF318,33,1.1,1449,1,0
C01119,S01119,2023-03-26,2028-01-15,58,57.55,1,0.0006,,17,0.5667,1756,0,1
C01120,S01120,2021-01-13,,73,73.11,1,0.0009,REF959,23,0.7667,1081,1,0
C01121,S01121,2021-05-17,,69,69.0,1,0.0008,REF761,15,0.5,1203,1,0
C01122,S01122,2022-08-10,2024-02-24,56,56.0,2,0.0036,,25,0.8333,563,0,1
C01123,S01123,2023-07-31,,80,79.51,2,0.0026,,23,0.7667,773,0,0
C01124,S01124,2020-10-29,2022-06-27,127,127.37,2,0.0033,,23,0.7667,606,0,1
C01125,S01125,2021-03-20,2021-11-24,96,95.77,3,0.012,,34,1.1333,249,0,1
C01126,S01126,2022-07-03,2024-06-06,81,81.05,1,0.0014,,16,0.5333,704,0,1
C01127,S01127,2023-07-13,2024-09-23,74,74.5,2,0.0046,,28,0.9333,438,0,1
C01128,S01128,2021-03-09,,91,91.08,1,0.0009,,11,0.3667,1088,0,0
C01129,S01129,2021-12-02,,87,87.25,2,0.0015,,35,1.1667,1371,0,0
C01130,S01130,2022-10-19,2027-08-18,90,89.83,4,0.0023,REF674,40,1.3333,1764,1,1
C01131,S01131,2021-09-29,2026-02-06,109,109.27,1,0.0006,,22,0.7333,1591,0,1
C01132,S01132,2023-03-01,,83,83.36,1,0.0016,,41,1.3667,613,0,0
C01133,S01133,2022-02-11,2026-10-01,130,129.52,3,0.0018,,17,0.5667,1693,0,1
C01134,S01134,2023-08-14,2028-04-07,93,92.52,2,0.0012,REF339,42,1.4,1698,1,1
C01135,S01135,2022-06-30,2025-01-21,77,76.74,1,0.0011,,29,0.9667,936,0,1
C01136,S01136,2023-10-09,,60,59.87,1,0.0024,,33,1.1,416,0,0
C01137,S01137,2023-07-13,2027-05-25,90,89.82,2,0.0014,,31,1.0333,1412,0,1
C01138,S01138,2020-12-27,2021-09-09,106,105.51,1,0.0039,,29,0.9667,256,0,1
C01139,S01139,2023-09-07,2025-07-26,90,90.1,0,0.0,REF416,28,0.9333,688,1,1
C01140,S01140,2020-07-12,,84,84.06,2,0.002,,28,0.9333,985,0,0
C01141,S01141,2021-02-28,,124,123.86,0,0.0,,31,1.0333,1562,0,0
C01142,S01142,2020-03-13,2025-01-05,63,62.83,0,0.0,,21,0.7,1759,0,1
C01143,S01143,2020-06-05,2024-06-27,111,111.24,2,0.0013,,35,1.1667,1483,0,1
C01144,S01144,2022-12-16,,49,49.31,1,0.0011,,5,0.1667,903,0,0
C01145,S01145,2020-06-15,2021-01-08,95,95.26,2,0.0097,,37,1.2333,207,0,1
C01146,S01146,2020-10-07,,88,87.99,0,0.0,,26,0.8667,1451,0,0
C01147,S01147,2021-09-04,2025-12-02,112,112.05,1,0.0006,,20,0.6667,1550,0,1
C01148,S01148,2023-04-15,2025-09-13,93,93.12,3,0.0034,,41,1.3667,882,0,1
C01149,S01149,2023-05-01,2026-02-18,103,103.09,1,0.001,,48,1.6,1024,0,1
C01150,S01150,2023-12-18,,85,85.14,2,0.0013,,9,0.3,1539,0,0
C01151,S01151,2020-03-23,2021-01-06,122,121.63,2,0.0069,,23,0.7667,289,0,1
C01152,S01152,2020-08-09,,100,100.32,2,0.0014,REF953,24,0.8,1474,1,0
C01153,S01153,2021-08-21,,78,77.61,2,0.0021,REF748,27,0.9,951,1,0
C01154,S01154,2021-02-28,,32,31.8,1,0.0008,REF199,18,0.6,1253,1,0
C01155,S01155,2020-05-25,2021-06-20,99,99.45,4,0.0102,,18,0.6,391,0,1
C01156,S01156,2022-02-25,,56,56.11,4,0.0035,REF823,32,1.0667,1130,1,0
C01157,S01157,2021-12-04,2023-05-14,97,97.31,2,0.0038,,29,0.9667,526,0,1
C01158,S01158,2021-10-07,,68,67.84,1,0.001,,36,1.2,961,0,0
C01159,S01159,2020-02-03,2022-10-03,88,87.82,0,0.0,,38,1.2667,973,0,1
C01160,S01160,2021-09-30,2026-06-20,98,97.6,2,0.0012,,10,0.3333,1724,0,1
C01161,S01161,2021-11-18,2025-03-27,91,90.73,0,0.0,,47,1.5667,1225,0,1
C01162,S01162,2020-11-21,,108,107.94,4,0.0039,REF206,49,1.6333,1029,1,0
C01163,S01163,2023-04-07,2025-05-05,96,95.51,1,0.0013,REF472,27,0.9,759,1,1
C01164,S01164,2023-08-26,2025-06-02,59,58.57,3,0.0046,,23,0.7667,646,0,1
C01165,S01165,2023-10-25,,43,43.43,1,0.0008,REF474,22,0.7333,1194,1,0
C01166,S01166,2022-10-19,2027-03-02,92,92.37,0,0.0,,33,1.1,1595,0,1
